"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PAGGF344","Female physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2010","2010",5044,,
"PAGGF344","Female physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2011","2011",5170,,
"PAGGF344","Female physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2012","2012",5510,,
"PAGGF344","Female physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2013","2013",5753,,
"PAGGF344","Female physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2014","2014",6125,,
"PAGGF344","Female physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2015","2015",6405,,
"PAGGF344","Female physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2016","2016",6595,,
"PAGGF344","Female physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2017","2017",6876,,
"PAGGF344","Female physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2018","2018",7071,,
"PAGGF344","Female physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2019","2019",7277,,
"PAGGF344","Female physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2020","2020",7234,,
"PAGGF344","Female physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2021","2021",7159,,
"PAGGF344","Female physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2022","2022",6712,,
"PAGGF454","Female physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2010","2010",5918,,
"PAGGF454","Female physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2011","2011",5946,,
"PAGGF454","Female physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2012","2012",5902,,
"PAGGF454","Female physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2013","2013",5929,,
"PAGGF454","Female physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2014","2014",5715,,
"PAGGF454","Female physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2015","2015",5693,,
"PAGGF454","Female physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2016","2016",5699,,
"PAGGF454","Female physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2017","2017",5514,,
"PAGGF454","Female physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2018","2018",5321,,
"PAGGF454","Female physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2019","2019",5341,,
"PAGGF454","Female physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2020","2020",5467,,
"PAGGF454","Female physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2021","2021",5729,,
"PAGGF454","Female physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2022","2022",6209,,
"PAGGF564","Female physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2010","2010",1971,,
"PAGGF564","Female physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2011","2011",2091,,
"PAGGF564","Female physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2012","2012",2460,,
"PAGGF564","Female physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2013","2013",2802,,
"PAGGF564","Female physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2014","2014",3454,,
"PAGGF564","Female physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2015","2015",3563,,
"PAGGF564","Female physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2016","2016",3459,,
"PAGGF564","Female physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2017","2017",3907,,
"PAGGF564","Female physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2018","2018",4406,,
"PAGGF564","Female physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2019","2019",4623,,
"PAGGF564","Female physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2020","2020",4768,,
"PAGGF564","Female physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2021","2021",4955,,
"PAGGF564","Female physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2022","2022",5149,,
"PAGGF65O","Female physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2010","2010",321,"D","Difference in methodology"
"PAGGF65O","Female physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2011","2011",289,"D","Difference in methodology"
"PAGGF65O","Female physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2012","2012",314,"D","Difference in methodology"
"PAGGF65O","Female physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2013","2013",434,"B; D","Break; Difference in methodology"
"PAGGF65O","Female physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2014","2014",454,"B","Break"
"PAGGF65O","Female physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2015","2015",438,,
"PAGGF65O","Female physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2016","2016",376,,
"PAGGF65O","Female physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2017","2017",402,,
"PAGGF65O","Female physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2018","2018",471,,
"PAGGF65O","Female physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2019","2019",512,,
"PAGGF65O","Female physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2020","2020",610,,
"PAGGF65O","Female physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2021","2021",766,,
"PAGGF65O","Female physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2022","2022",1072,,
"PAGGHOMM","Total male physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2010","2010",22125,,
"PAGGHOMM","Total male physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2011","2011",22202,,
"PAGGHOMM","Total male physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2012","2012",22332,,
"PAGGHOMM","Total male physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2013","2013",22787,"B","Break"
"PAGGHOMM","Total male physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2014","2014",23016,,
"PAGGHOMM","Total male physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2015","2015",23357,,
"PAGGHOMM","Total male physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2016","2016",23599,,
"PAGGHOMM","Total male physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2017","2017",23817,,
"PAGGHOMM","Total male physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2018","2018",24095,,
"PAGGHOMM","Total male physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2019","2019",24323,,
"PAGGHOMM","Total male physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2020","2020",24361,,
"PAGGHOMM","Total male physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2021","2021",24698,,
"PAGGHOMM","Total male physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2022","2022",24970,,
"PAGGMU35","Male physicians under 35 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2010","2010",2775,,
"PAGGMU35","Male physicians under 35 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2011","2011",2914,,
"PAGGMU35","Male physicians under 35 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2012","2012",2850,,
"PAGGMU35","Male physicians under 35 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2013","2013",2833,,
"PAGGMU35","Male physicians under 35 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2014","2014",2669,,
"PAGGMU35","Male physicians under 35 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2015","2015",3030,,
"PAGGMU35","Male physicians under 35 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2016","2016",3609,,
"PAGGMU35","Male physicians under 35 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2017","2017",3815,,
"PAGGMU35","Male physicians under 35 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2018","2018",3974,,
"PAGGMU35","Male physicians under 35 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2019","2019",4190,,
"PAGGMU35","Male physicians under 35 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2020","2020",4251,,
"PAGGMU35","Male physicians under 35 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2021","2021",4355,,
"PAGGMU35","Male physicians under 35 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2022","2022",4365,,
"PAGGM344","Male physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2010","2010",4645,,
"PAGGM344","Male physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2011","2011",4681,,
"PAGGM344","Male physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2012","2012",4744,,
"PAGGM344","Male physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2013","2013",4820,,
"PAGGM344","Male physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2014","2014",4888,,
"PAGGM344","Male physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2015","2015",5041,,
"PAGGM344","Male physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2016","2016",5158,,
"PAGGM344","Male physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2017","2017",5161,,
"PAGGM344","Male physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2018","2018",5129,,
"PAGGM344","Male physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2019","2019",5172,,
"PAGGM344","Male physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2020","2020",5130,,
"PAGGM344","Male physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2021","2021",5093,,
"PAGGM344","Male physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2022","2022",4895,,
"PAGGM454","Male physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2010","2010",7805,,
"PAGGM454","Male physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2011","2011",7643,,
"PAGGM454","Male physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2012","2012",7298,,
"PAGGM454","Male physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2013","2013",6951,,
"PAGGM454","Male physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2014","2014",6277,,
"PAGGM454","Male physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2015","2015",6107,,
"PAGGM454","Male physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2016","2016",6130,,
"PAGGM454","Male physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2017","2017",5726,,
"PAGGM454","Male physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2018","2018",5416,,
"PAGGM454","Male physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2019","2019",5218,,
"PAGGM454","Male physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2020","2020",5147,,
"PAGGM454","Male physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2021","2021",5185,,
"PAGGM454","Male physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","AUT","Austria","2022","2022",5214,,
