Anno;Codice Regione;Descrizione Regione;Codice Azienda;Tipo Azienda;Codice struttura;Denominazione struttura;Indirizzo;Codice Comune;Comune;Sigla provincia;Codice tipo struttura;Descrizione tipo struttura;Tipo di Disciplina;Posti letto degenza ordinaria;Posti letto degenza a pagamento;Posti letto Day Hospital;Posti letto Day Surgery;Totale posti letto
2020;010;PIEMONTE;907;2;010907;AZ. SS.ANTONIO E BIAGIO E C.ARRIGO      ;VIA VENEZIA 16                          ;006003;ALESSANDRIA                             ;AL;0;Azienda Ospedaliera;RIABILITAZIONE;73;0;6;0;79
2020;010;PIEMONTE;908;2;010908;OSPEDALE MAURIZIANO UMBERTO I - TORINO  ;LARGO TURATI FILIPPO 62                 ;001272;TORINO                                  ;TO;0;Azienda Ospedaliera;ACUTI;366;0;28;14;408
2020;010;PIEMONTE;908;2;010908;OSPEDALE MAURIZIANO UMBERTO I - TORINO  ;LARGO TURATI FILIPPO 62                 ;001272;TORINO                                  ;TO;0;Azienda Ospedaliera;LUNGODEGENZA;17;0;0;0;17
2020;010;PIEMONTE;908;2;010908;OSPEDALE MAURIZIANO UMBERTO I - TORINO  ;LARGO TURATI FILIPPO 62                 ;001272;TORINO                                  ;TO;0;Azienda Ospedaliera;RIABILITAZIONE;15;0;3;0;18
2020;010;PIEMONTE;909;2;010909;AOU CITTA' DELLA SALUTE E DELLA SCIENZA ;CORSO LAZZARI FRANCESCO DETTO IL BRAMANT;001272;TORINO                                  ;TO;2.2;Azienda Ospedaliera integrata con l'Università;ACUTI;1723;0;254;140;2117
2020;010;PIEMONTE;909;2;010909;AOU CITTA' DELLA SALUTE E DELLA SCIENZA ;CORSO LAZZARI FRANCESCO DETTO IL BRAMANT;001272;TORINO                                  ;TO;2.2;Azienda Ospedaliera integrata con l'Università;RIABILITAZIONE;70;0;13;0;83
2020;010;PIEMONTE;920;2;010920;ISTITUTO AUXOLOGICO ITALIANO            ;VIA CADORNA 90                          ;103049;OGGEBBIO                                ;VB;3.2;IRCCS privato;ACUTI;68;0;2;0;70
2020;010;PIEMONTE;920;2;010920;ISTITUTO AUXOLOGICO ITALIANO            ;VIA CADORNA 90                          ;103049;OGGEBBIO                                ;VB;3.2;IRCCS privato;RIABILITAZIONE;277;0;5;0;282
2020;010;PIEMONTE;921;2;010921;FONDAZIONE SALVATORE MAUGERI            ;VIA REVISLATE 13                        ;003166;GATTICO-VERUNO;NO;3.2;IRCCS privato;RIABILITAZIONE;310;0;0;0;310
2020;010;PIEMONTE;922;2;010922;FONDAZIONE DEL PIEMONTE PER L'ONCOLOGIA ;STRADA PROVINCIALE 142 DI PIOBESI - NONE;001051;CANDIOLO                                ;TO;3.3;IRCCS fondazione;ACUTI;66;0;30;4;100
2020;020;VALLE D`AOSTA;101;1;020001;OSPEDALE REGIONALE UMBERTO PARINI;VIALE GINEVRA 3;007003;AOSTA                                   ;AO;1;Ospedale a gestione diretta;ACUTI;381;0;25;13;419
2020;020;VALLE D`AOSTA;101;1;020001;OSPEDALE REGIONALE UMBERTO PARINI;VIALE GINEVRA 3;007003;AOSTA                                   ;AO;1;Ospedale a gestione diretta;LUNGODEGENZA;16;0;0;0;16
2020;020;VALLE D`AOSTA;101;1;020001;OSPEDALE REGIONALE UMBERTO PARINI;VIALE GINEVRA 3;007003;AOSTA                                   ;AO;1;Ospedale a gestione diretta;RIABILITAZIONE;14;0;0;0;14
2020;020;VALLE D`AOSTA;101;1;020002;ISAV SPA;Loc Breyan, 1;007063;SAINT-PIERRE                            ;AO;5.1;Casa di cura privata accreditata;ACUTI;10;0;0;2;12
2020;020;VALLE D`AOSTA;101;1;020002;ISAV SPA;Loc Breyan, 1;007063;SAINT-PIERRE                            ;AO;5.1;Casa di cura privata accreditata;RIABILITAZIONE;64;0;0;0;64
2020;030;LOMBARDIA;321;1;030096;CASA DI CURA DEL POLICLINICO - MILANO   ;VIA G. DEZZA 48                         ;015146;MILANO                                  ;MI;5.1;Casa di cura privata accreditata;RIABILITAZIONE;100;0;12;0;112
2020;030;LOMBARDIA;321;1;030097;ISTITUTO CLINICO CITTA' STUDI - MILANO  ;VIA CATALANI 4 - SEDE LEGALE VIA AMPERE ;015146;MILANO                                  ;MI;5.1;Casa di cura privata accreditata;ACUTI;215;0;1;13;229
2020;030;LOMBARDIA;321;1;030097;ISTITUTO CLINICO CITTA' STUDI - MILANO  ;VIA CATALANI 4 - SEDE LEGALE VIA AMPERE ;015146;MILANO                                  ;MI;5.1;Casa di cura privata accreditata;RIABILITAZIONE;39;0;0;0;39
2020;030;LOMBARDIA;321;1;030100;CASA DI CURA IGEA - MILANO              ;VIA MARCONA 69                          ;015146;MILANO                                  ;MI;5.1;Casa di cura privata accreditata;ACUTI;74;0;2;13;89
2020;030;LOMBARDIA;321;1;030103;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI ;VIA DON L. PALAZZOLO 21                 ;015146;MILANO                                  ;MI;5.1;Casa di cura privata accreditata;ACUTI;40;0;0;0;40
2020;030;LOMBARDIA;321;1;030103;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI ;VIA DON L. PALAZZOLO 21                 ;015146;MILANO                                  ;MI;5.1;Casa di cura privata accreditata;RIABILITAZIONE;40;0;0;0;40
2020;030;LOMBARDIA;321;1;030110;CASA DI CURA S. GIOVANNI - MILANO       ;VIA MATTEO CIVITALI 71                  ;015146;MILANO                                  ;MI;5.1;Casa di cura privata accreditata;ACUTI;41;0;0;8;49
2020;030;LOMBARDIA;321;1;030112;IST.CLINICO S.AMBROGIO SPA-MILANO       ;VIA FARAVELLI 16                        ;015146;MILANO                                  ;MI;5.1;Casa di cura privata accreditata;ACUTI;105;0;0;12;117
2020;030;LOMBARDIA;321;1;030116;CLINICA POLISPECIALISTICA SAN CARLO - S.;VIA OSPEDALE 21                         ;015166;PADERNO DUGNANO                         ;MI;5.1;Casa di cura privata accreditata;ACUTI;116;0;5;11;132
2020;030;LOMBARDIA;321;1;030116;CLINICA POLISPECIALISTICA SAN CARLO - S.;VIA OSPEDALE 21                         ;015166;PADERNO DUGNANO                         ;MI;5.1;Casa di cura privata accreditata;LUNGODEGENZA;4;0;0;0;4
2020;030;LOMBARDIA;321;1;030116;CLINICA POLISPECIALISTICA SAN CARLO - S.;VIA OSPEDALE 21                         ;015166;PADERNO DUGNANO                         ;MI;5.1;Casa di cura privata accreditata;RIABILITAZIONE;20;0;0;0;20
2020;030;LOMBARDIA;321;1;030121;CASA DI CURA S. PIO X - MILANO          ;VIA FRANCESCO NAVA 31                   ;015146;MILANO                                  ;MI;5.1;Casa di cura privata accreditata;ACUTI;121;0;3;7;131
2020;030;LOMBARDIA;321;1;030121;CASA DI CURA S. PIO X - MILANO          ;VIA FRANCESCO NAVA 31                   ;015146;MILANO                                  ;MI;5.1;Casa di cura privata accreditata;RIABILITAZIONE;25;0;0;0;25
2020;030;LOMBARDIA;321;1;030124;ISTITUTO STOMATOLOGICO ITALIANO - MILANO;VIA PACE 21                             ;015146;MILANO                                  ;MI;5.1;Casa di cura privata accreditata;ACUTI;27;0;0;12;39
2020;030;LOMBARDIA;321;1;030125;CASA DI CURA AMBROSIANA SPA-CESANO B.   ;PIAZZA MONS. MONETA 1                   ;015074;CESANO BOSCONE                          ;MI;5.1;Casa di cura privata accreditata;ACUTI;57;0;0;3;60
2020;030;LOMBARDIA;321;1;030125;CASA DI CURA AMBROSIANA SPA-CESANO B.   ;PIAZZA MONS. MONETA 1                   ;015074;CESANO BOSCONE                          ;MI;5.1;Casa di cura privata accreditata;RIABILITAZIONE;49;0;0;0;49
2020;030;LOMBARDIA;321;1;030352;POLO GERIATRICO RIABILITATIVO-CINISELLO ;VIA DEI LAVORATORI, 133                 ;015077;CINISELLO BALSAMO                       ;MI;5.1;Casa di cura privata accreditata;LUNGODEGENZA;48;0;0;0;48
2020;030;LOMBARDIA;321;1;030352;POLO GERIATRICO RIABILITATIVO-CINISELLO ;VIA DEI LAVORATORI, 133                 ;015077;CINISELLO BALSAMO                       ;MI;5.1;Casa di cura privata accreditata;RIABILITAZIONE;35;0;0;0;35
2020;030;LOMBARDIA;321;1;030359;FONDAZIONE EUROPEA DI RICERCA BIOMEDICA-;VIA UBOLDO, 19                          ;015070;CERNUSCO SUL NAVIGLIO                   ;MI;5.1;Casa di cura privata accreditata;LUNGODEGENZA;25;0;0;0;25
2020;030;LOMBARDIA;321;1;030359;FONDAZIONE EUROPEA DI RICERCA BIOMEDICA-;VIA UBOLDO, 19                          ;015070;CERNUSCO SUL NAVIGLIO                   ;MI;5.1;Casa di cura privata accreditata;RIABILITAZIONE;45;0;0;0;45
2020;030;LOMBARDIA;321;1;030363;RESIDENZA ANNI AZZURRI MIRASOLE - OPERA ;VIA P. BORSELLINO, 6 - LOC. NOVERASCO   ;015159;OPERA                                   ;MI;5.1;Casa di cura privata accreditata;LUNGODEGENZA;42;0;0;0;42
2020;030;LOMBARDIA;321;1;030367;OSPEDALE S. GIUSEPPE - MILANO           ;VIA S. VITTORE 12                       ;015146;MILANO                                  ;MI;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;ACUTI;243;0;7;20;270
2020;030;LOMBARDIA;321;1;030367;OSPEDALE S. GIUSEPPE - MILANO           ;VIA S. VITTORE 12                       ;015146;MILANO                                  ;MI;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;RIABILITAZIONE;50;0;0;0;50
2020;030;LOMBARDIA;321;1;030378;CENTRO CLINICO NEMO - FOND. SERENA - MIL;P.ZZA OSPEDALE MAGGIORE 3               ;015146;MILANO                                  ;MI;5.1;Casa di cura privata accreditata;RIABILITAZIONE;20;0;2;0;22
2020;030;LOMBARDIA;322;1;030015;CASA DI CURA SANTA MARIA - CASTELLANZA  ;VIALE PIEMONTE, 70                      ;012042;CASTELLANZA                             ;VA;5.1;Casa di cura privata accreditata;ACUTI;155;0;4;21;180
2020;030;LOMBARDIA;322;1;030015;CASA DI CURA SANTA MARIA - CASTELLANZA  ;VIALE PIEMONTE, 70                      ;012042;CASTELLANZA                             ;VA;5.1;Casa di cura privata accreditata;RIABILITAZIONE;44;0;2;0;46
2020;030;LOMBARDIA;322;1;030017;CASA DI CURA MATER DOMINI - CASTELLANZA ;VIA GERENZANO 2                         ;012042;CASTELLANZA                             ;VA;5.1;Casa di cura privata accreditata;ACUTI;109;0;2;4;115
2020;030;LOMBARDIA;322;1;030017;CASA DI CURA MATER DOMINI - CASTELLANZA ;VIA GERENZANO 2                         ;012042;CASTELLANZA                             ;VA;5.1;Casa di cura privata accreditata;RIABILITAZIONE;14;0;0;0;14
2020;030;LOMBARDIA;322;1;030029;OSP.SACRA FAMIGLIA - F.B.F. - ERBA      ;VIA FATEBENEFRATELLI 20                 ;013095;ERBA                                    ;CO;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;ACUTI;135;8;5;11;159
2020;030;LOMBARDIA;322;1;030029;OSP.SACRA FAMIGLIA - F.B.F. - ERBA      ;VIA FATEBENEFRATELLI 20                 ;013095;ERBA                                    ;CO;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;RIABILITAZIONE;39;0;0;0;39
2020;030;LOMBARDIA;322;1;030030;OSPEDALE  VALDUCE                       ;VIA DANTE ALIGHIERI 11                  ;013075;COMO                                    ;CO;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;ACUTI;180;0;6;9;195
2020;030;LOMBARDIA;322;1;030032;IST.CLINICO VILLA APRICA SPA-COMO       ;VIA CASTELCARNASINO 10                  ;013075;COMO                                    ;CO;5.1;Casa di cura privata accreditata;ACUTI;91;0;3;16;110
2020;030;LOMBARDIA;322;1;030032;IST.CLINICO VILLA APRICA SPA-COMO       ;VIA CASTELCARNASINO 10                  ;013075;COMO                                    ;CO;5.1;Casa di cura privata accreditata;LUNGODEGENZA;2;0;0;0;2
2020;030;LOMBARDIA;322;1;030032;IST.CLINICO VILLA APRICA SPA-COMO       ;VIA CASTELCARNASINO 10                  ;013075;COMO                                    ;CO;5.1;Casa di cura privata accreditata;RIABILITAZIONE;32;0;2;0;34
2020;030;LOMBARDIA;322;1;030035;C.O.F. LANZO HOSPITAL - ALTA VALLE INTEL;LOCALITA' MONTE CASLE', 5               ;013253;ALTA VALLE INTELVI;CO;5.1;Casa di cura privata accreditata;ACUTI;48;0;0;5;53
2020;030;LOMBARDIA;322;1;030035;C.O.F. LANZO HOSPITAL - ALTA VALLE INTEL;LOCALITA' MONTE CASLE', 5               ;013253;ALTA VALLE INTELVI;CO;5.1;Casa di cura privata accreditata;LUNGODEGENZA;10;0;0;0;10
2020;030;LOMBARDIA;322;1;030035;C.O.F. LANZO HOSPITAL - ALTA VALLE INTEL;LOCALITA' MONTE CASLE', 5               ;013253;ALTA VALLE INTELVI;CO;5.1;Casa di cura privata accreditata;RIABILITAZIONE;133;0;2;0;135
2020;030;LOMBARDIA;322;1;030037;CASA DI CURA VILLA S. BENEDETTO-ALBESE  ;VIA ROMA 16                             ;013004;ALBESE CON CASSANO                      ;CO;5.1;Casa di cura privata accreditata;LUNGODEGENZA;5;0;0;0;5
2020;030;LOMBARDIA;322;1;030037;CASA DI CURA VILLA S. BENEDETTO-ALBESE  ;VIA ROMA 16                             ;013004;ALBESE CON CASSANO                      ;CO;5.1;Casa di cura privata accreditata;RIABILITAZIONE;66;0;0;0;66
2020;030;LOMBARDIA;322;1;030347;CASA DI CURA VILLA S. GIUSEPPE-ANZANO DE;VIA VILLA S.GIUSEPPE, 1                 ;013009;ANZANO DEL PARCO                        ;CO;5.1;Casa di cura privata accreditata;LUNGODEGENZA;10;0;0;0;10
2020;030;LOMBARDIA;322;1;030347;CASA DI CURA VILLA S. GIUSEPPE-ANZANO DE;VIA VILLA S.GIUSEPPE, 1                 ;013009;ANZANO DEL PARCO                        ;CO;5.1;Casa di cura privata accreditata;RIABILITAZIONE;54;0;1;0;55
2020;030;LOMBARDIA;322;1;030364;FOND. GAETANO E PIERA BORGHI - BREBBIA  ;VIA PETRARCA, 33                        ;012017;BREBBIA                                 ;VA;5.1;Casa di cura privata accreditata;LUNGODEGENZA;35;0;0;0;35
2020;030;LOMBARDIA;322;1;030364;FOND. GAETANO E PIERA BORGHI - BREBBIA  ;VIA PETRARCA, 33                        ;012017;BREBBIA                                 ;VA;5.1;Casa di cura privata accreditata;RIABILITAZIONE;40;0;0;0;40
2020;030;LOMBARDIA;322;1;030397;CASA DI CURA LE TERRAZZE - CUNARDO      ;VIA FOSCOLO, 6/B                        ;012060;CUNARDO                                 ;VA;5.1;Casa di cura privata accreditata;RIABILITAZIONE;143;0;0;0;143
2020;030;LOMBARDIA;323;1;030031;OSP. MORIGGIA PELASCINI - GRAVEDONA     ;VIA PELASCINI 3                         ;013249;GRAVEDONA ED UNITI;CO;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;ACUTI;148;0;1;10;159
2020;030;LOMBARDIA;323;1;030031;OSP. MORIGGIA PELASCINI - GRAVEDONA     ;VIA PELASCINI 3                         ;013249;GRAVEDONA ED UNITI;CO;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;LUNGODEGENZA;5;0;0;0;5
2020;030;LOMBARDIA;323;1;030031;OSP. MORIGGIA PELASCINI - GRAVEDONA     ;VIA PELASCINI 3                         ;013249;GRAVEDONA ED UNITI;CO;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;RIABILITAZIONE;131;0;0;0;131
2020;030;LOMBARDIA;324;1;030033;CASA DI CURA BEATO L.TALAMONI-LECCO     ;VIA SAN NICOLO' 12                      ;097042;LECCO                                   ;LC;5.1;Casa di cura privata accreditata;ACUTI;58;0;0;10;68
2020;030;LOMBARDIA;324;1;030033;CASA DI CURA BEATO L.TALAMONI-LECCO     ;VIA SAN NICOLO' 12                      ;097042;LECCO                                   ;LC;5.1;Casa di cura privata accreditata;RIABILITAZIONE;20;0;0;0;20
2020;030;LOMBARDIA;324;1;030034;CASA DI CURA G.B. MANGIONI - LECCO      ;VIA LEONARDO DA VINCI 49                ;097042;LECCO                                   ;LC;5.1;Casa di cura privata accreditata;ACUTI;76;0;0;2;78
2020;030;LOMBARDIA;324;1;030106;CASA DI CURA POLICLINICO - MONZA        ;VIA AMATI N.111                         ;108033;MONZA;MB;5.1;Casa di cura privata accreditata;ACUTI;139;0;4;9;152
2020;030;LOMBARDIA;324;1;030106;CASA DI CURA POLICLINICO - MONZA        ;VIA AMATI N.111                         ;108033;MONZA;MB;5.1;Casa di cura privata accreditata;RIABILITAZIONE;47;0;1;0;48
2020;030;LOMBARDIA;324;1;030107;ISTITUTI CLINICI ZUCCHI SPA-MONZA       ;VIA ZUCCHI 24                           ;108033;MONZA;MB;5.1;Casa di cura privata accreditata;ACUTI;71;0;3;18;92
2020;030;LOMBARDIA;324;1;030107;ISTITUTI CLINICI ZUCCHI SPA-MONZA       ;VIA ZUCCHI 24                           ;108033;MONZA;MB;5.1;Casa di cura privata accreditata;LUNGODEGENZA;2;0;0;0;2
2020;030;LOMBARDIA;324;1;030107;ISTITUTI CLINICI ZUCCHI SPA-MONZA       ;VIA ZUCCHI 24                           ;108033;MONZA;MB;5.1;Casa di cura privata accreditata;RIABILITAZIONE;66;0;2;0;68
2020;030;LOMBARDIA;324;1;030108;CASA DI CURA ZUCCHI - CARATE BRIANZA    ;PIAZZA MADONNINA N.1                    ;108015;CARATE BRIANZA;MB;5.1;Casa di cura privata accreditata;ACUTI;10;0;0;0;10
2020;030;LOMBARDIA;324;1;030108;CASA DI CURA ZUCCHI - CARATE BRIANZA    ;PIAZZA MADONNINA N.1                    ;108015;CARATE BRIANZA;MB;5.1;Casa di cura privata accreditata;RIABILITAZIONE;117;0;2;0;119
2020;030;LOMBARDIA;324;1;030109;CASA DI CURA VILLA BIANCA - LIMBIATE    ;VIA F.LLI BANDIERA 3                    ;108027;LIMBIATE;MB;5.1;Casa di cura privata accreditata;ACUTI;0;0;1;0;1
2020;030;LOMBARDIA;324;1;030109;CASA DI CURA VILLA BIANCA - LIMBIATE    ;VIA F.LLI BANDIERA 3                    ;108027;LIMBIATE;MB;5.1;Casa di cura privata accreditata;RIABILITAZIONE;69;0;0;0;69
2020;030;LOMBARDIA;324;1;030284;CENTRO DI RIABIL.VILLA BERETTA-COSTA M  ;VIA NAZARIO SAURO, 17                   ;097026;COSTA MASNAGA                           ;LC;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;RIABILITAZIONE;89;0;2;0;91
2020;030;LOMBARDIA;324;1;030381;FOND. MB PER IL BAMBINO E LA SUA MAMMA -;VIA PERGOLESI,33                        ;108033;MONZA;MB;5.1;Casa di cura privata accreditata;ACUTI;106;0;2;3;111
2020;030;LOMBARDIA;325;1;030143;HUMANITAS GAVAZZENI                     ;VIA M. GAVAZZENI 21                     ;016024;BERGAMO                                 ;BG;5.1;Casa di cura privata accreditata;ACUTI;234;0;1;8;243
2020;030;LOMBARDIA;325;1;030143;HUMANITAS GAVAZZENI                     ;VIA M. GAVAZZENI 21                     ;016024;BERGAMO                                 ;BG;5.1;Casa di cura privata accreditata;RIABILITAZIONE;13;0;0;0;13
2020;030;LOMBARDIA;325;1;030144;CASA DI CURA BEATO PALAZZOLO - BERGAMO  ;VIA S.BERNARDINO 56                     ;016024;BERGAMO                                 ;BG;5.1;Casa di cura privata accreditata;ACUTI;60;0;0;7;67
2020;030;LOMBARDIA;325;1;030144;CASA DI CURA BEATO PALAZZOLO - BERGAMO  ;VIA S.BERNARDINO 56                     ;016024;BERGAMO                                 ;BG;5.1;Casa di cura privata accreditata;LUNGODEGENZA;24;0;0;0;24
2020;030;LOMBARDIA;325;1;030144;CASA DI CURA BEATO PALAZZOLO - BERGAMO  ;VIA S.BERNARDINO 56                     ;016024;BERGAMO                                 ;BG;5.1;Casa di cura privata accreditata;RIABILITAZIONE;34;0;2;0;36
2020;030;LOMBARDIA;325;1;030145;HUMANITAS CASTELLI                      ;VIA GIUSEPPE MAZZINI 11                 ;016024;BERGAMO                                 ;BG;5.1;Casa di cura privata accreditata;ACUTI;45;0;0;7;52
2020;030;LOMBARDIA;325;1;030146;CASA DI CURA S. FRANCESCO - BERGAMO     ;VIA IV NOVEMBRE  7                      ;016024;BERGAMO                                 ;BG;5.1;Casa di cura privata accreditata;ACUTI;92;0;0;3;95
2020;030;LOMBARDIA;325;1;030146;CASA DI CURA S. FRANCESCO - BERGAMO     ;VIA IV NOVEMBRE  7                      ;016024;BERGAMO                                 ;BG;5.1;Casa di cura privata accreditata;LUNGODEGENZA;7;0;0;0;7
2020;030;LOMBARDIA;325;1;030146;CASA DI CURA S. FRANCESCO - BERGAMO     ;VIA IV NOVEMBRE  7                      ;016024;BERGAMO                                 ;BG;5.1;Casa di cura privata accreditata;RIABILITAZIONE;33;0;0;0;33
