Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Italy,ITA,2016,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
Italy,ITA,2015,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
Italy,ITA,2014,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
Italy,ITA,2013,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
Italy,ITA,2012,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
Italy,ITA,2011,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
Italy,ITA,2010,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
Italy,ITA,2009,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
Italy,ITA,2008,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
Italy,ITA,2007,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
Italy,ITA,2006,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
Italy,ITA,2005,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Italy,ITA,2004,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Italy,ITA,2003,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Italy,ITA,2002,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Italy,ITA,2001,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Italy,ITA,2000,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Italy,ITA,1999,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Italy,ITA,1998,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Italy,ITA,1997,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Italy,ITA,1996,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Italy,ITA,1995,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Italy,ITA,1994,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Italy,ITA,1993,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Italy,ITA,1992,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Italy,ITA,1991,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Italy,ITA,1990,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2
Italy,ITA,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2.6
Italy,ITA,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2.8
Italy,ITA,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3
Italy,ITA,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.2
Italy,ITA,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.3
Italy,ITA,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.4
Italy,ITA,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.5
Italy,ITA,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.6
Italy,ITA,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.7
Italy,ITA,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.8
Italy,ITA,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.9
Italy,ITA,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4
Italy,ITA,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.1
Italy,ITA,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.1
Italy,ITA,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.2
Italy,ITA,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.3
Italy,ITA,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.5
Italy,ITA,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.6
Italy,ITA,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.8
Italy,ITA,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.1
Italy,ITA,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.3
Italy,ITA,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.6
Italy,ITA,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.9
Italy,ITA,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.2
Italy,ITA,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.6
Italy,ITA,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7
Italy,ITA,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.5
Italy,ITA,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8
Italy,ITA,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.5
Italy,ITA,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.9
Italy,ITA,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.3
Italy,ITA,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.7
Italy,ITA,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10
Italy,ITA,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.4
Italy,ITA,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.8
Italy,ITA,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.3
Italy,ITA,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12
Italy,ITA,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.7
Italy,ITA,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,13.5
Italy,ITA,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14.3
Italy,ITA,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.2
Italy,ITA,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.1
Italy,ITA,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,17
Italy,ITA,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.1
Italy,ITA,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.5
Italy,ITA,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.1
Italy,ITA,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.1
Italy,ITA,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,25.3
Italy,ITA,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27.6
Italy,ITA,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,29.8
Italy,ITA,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,31.9
Italy,ITA,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,33.6
Italy,ITA,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,35.1
Italy,ITA,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,36.4
Italy,ITA,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,37.8
Italy,ITA,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,39.3
Italy,ITA,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,41.1
Italy,ITA,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,43.1
Italy,ITA,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,45.3
Italy,ITA,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,47.6
Italy,ITA,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,49.9
Italy,ITA,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,52
Italy,ITA,2021,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.4
Italy,ITA,2020,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.6
Italy,ITA,2019,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.8
Italy,ITA,2018,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.9
Italy,ITA,2017,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.1
Italy,ITA,2016,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.2
Italy,ITA,2015,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.2
Italy,ITA,2014,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.3
Italy,ITA,2013,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.4
Italy,ITA,2012,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.5
Italy,ITA,2011,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.5
Italy,ITA,2010,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.6
Italy,ITA,2009,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.7
Italy,ITA,2008,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.8
Italy,ITA,2007,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,3.9
Italy,ITA,2006,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,4
Italy,ITA,2005,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,4.1
Italy,ITA,2004,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,4.3
Italy,ITA,2003,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,4.5
Italy,ITA,2002,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,4.7
Italy,ITA,2001,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,4.9
Italy,ITA,2000,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.2
Italy,ITA,1999,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.4
Italy,ITA,1998,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.8
Italy,ITA,1997,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.1
Italy,ITA,1996,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.5
Italy,ITA,1995,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.8
Italy,ITA,1994,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,7.2
Italy,ITA,1993,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,7.7
Italy,ITA,1992,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,8
Italy,ITA,1991,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,8.4
Italy,ITA,1990,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,8.7
Italy,ITA,1989,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,9
Italy,ITA,1988,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,9.3
Italy,ITA,1987,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,9.7
Italy,ITA,1986,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,10.2
Italy,ITA,1985,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,10.7
Italy,ITA,1984,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,11.3
Italy,ITA,1983,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,12.1
Italy,ITA,1982,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,12.8
Italy,ITA,1981,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,13.5
Italy,ITA,1980,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,14.2
Italy,ITA,1979,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,15.1
Italy,ITA,1978,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,16
Italy,ITA,1977,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,17.2
Italy,ITA,1976,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,18.7
Italy,ITA,1975,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,20.5
Italy,ITA,1974,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,22.4
Italy,ITA,1973,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,24.4
Italy,ITA,1972,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,26.5
Italy,ITA,1971,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,28.4
Italy,ITA,1970,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,30
Italy,ITA,1969,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,31.4
Italy,ITA,1968,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,32.6
Italy,ITA,1967,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,33.9
Italy,ITA,1966,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,35.2
Italy,ITA,1965,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,36.8
Italy,ITA,1964,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,39.1
Italy,ITA,1963,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,41.2
Italy,ITA,1962,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,43.4
Italy,ITA,1961,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,45.6
Italy,ITA,1960,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,47.8
Italy,ITA,2021,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2.8
Italy,ITA,2020,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3
Italy,ITA,2019,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.2
Italy,ITA,2018,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.4
Italy,ITA,2017,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.6
Italy,ITA,2016,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.7
Italy,ITA,2015,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.8
Italy,ITA,2014,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3.9
Italy,ITA,2013,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4
Italy,ITA,2012,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.1
Italy,ITA,2011,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.2
Italy,ITA,2010,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.3
Italy,ITA,2009,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.4
Italy,ITA,2008,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.5
Italy,ITA,2007,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.6
Italy,ITA,2006,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.7
Italy,ITA,2005,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,4.8
Italy,ITA,2004,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,5
Italy,ITA,2003,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,5.2
Italy,ITA,2002,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,5.4
Italy,ITA,2001,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,5.7
Italy,ITA,2000,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6
Italy,ITA,1999,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.3
Italy,ITA,1998,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.6
Italy,ITA,1997,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,7.1
Italy,ITA,1996,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,7.6
Italy,ITA,1995,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,8.1
Italy,ITA,1994,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,8.7
Italy,ITA,1993,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,9.2
Italy,ITA,1992,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,9.8
Italy,ITA,1991,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,10.2
Italy,ITA,1990,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,10.6
Italy,ITA,1989,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,10.9
Italy,ITA,1988,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,11.3
Italy,ITA,1987,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,11.8
Italy,ITA,1986,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,12.5
Italy,ITA,1985,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,13.2
Italy,ITA,1984,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,14
Italy,ITA,1983,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,14.8
Italy,ITA,1982,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,15.8
Italy,ITA,1981,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,16.8
Italy,ITA,1980,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,17.9
Italy,ITA,1979,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,18.9
Italy,ITA,1978,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,20.1
Italy,ITA,1977,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,21.6
Italy,ITA,1976,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,23.4
Italy,ITA,1975,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,25.5
Italy,ITA,1974,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,28
Italy,ITA,1973,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,30.6
Italy,ITA,1972,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,33
Italy,ITA,1971,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,35.2
Italy,ITA,1970,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,37
Italy,ITA,1969,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,38.6
Italy,ITA,1968,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,40.1
Italy,ITA,1967,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,41.5
Italy,ITA,1966,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,43.2
Italy,ITA,1965,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,45.2
Italy,ITA,1964,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,46.9
Italy,ITA,1963,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,49.3
Italy,ITA,1962,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,51.6
Italy,ITA,1961,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,53.9
Italy,ITA,1960,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,56
Italy,ITA,2019,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,6.8
Italy,ITA,2018,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,6.9
Italy,ITA,2017,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,7.1
Italy,ITA,2016,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,7
Italy,ITA,2015,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,7.3
Italy,ITA,2014,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,7.3
Italy,ITA,2013,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,7.4
Italy,ITA,2012,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,7.7
Italy,ITA,2011,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,7.7
Italy,ITA,2010,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,7.6
Italy,ITA,2009,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,7.8
Italy,ITA,2008,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,7.8
Italy,ITA,2007,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,8
Italy,ITA,2006,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,8
